	LOR002C	LOR003C	LOR005C	LOR006C	LOR007C	LOR008C	LOR009C	LOR011C	LOR012C	LOR013C	LOR014C	LOR015C	LOR016C	LOR017C	LOR018C	LOR019C	LOR020C	LOR021C	LOR022C	LOR023C	LOR024C	LOR025C	LOR026C	LOR027C	LOR028C	LOR029C	LOR030C	LOR033C	LOR034C	LOR036C	LOR037C	LOR042C	LOR046C	LOR051C	LOR054C	LOR055C	LOR058C	LOR060C	LOR061C	LOR062C	LOR063C	LOR065C	LOR070C	LOR072C	LOR074C	LOR076C	LOR078C	LOR081C	LOR082C	LOR083C	LOR084C	LOR085C	LOR086C	LOR090C	LOR091C	LOR098C	LOR099C	LOR101C	LOR102C	LOR103C	LOR202C	LOR203C	LOR204C	LOR206C	LOR207C	LOR208C	LOR210C	LOR211C	LOR212C	LOR214C	LOR215C	LOR216C	LOR217C	LOR218C	LOR219C	LOR220C	LOR221C	LOR222C	LOR223C	LOR224C	LOR225C	LOR226C	LOR227C	LOR228C	LOR229C	LOR230C	LOR231C	LOR233C	LOR234C	LOR235C	LOR237C	LOR238C	LOR239C	LOR240C	LOR241C	LOR242C	LOR243C	LOR246C	LOR248C	LOR249C	LOR254C	LOR258C	LOR259C	LOR260C	LOR262C	LOR264C	LOR269C	LOR270C	LOR272C	LOR274C	LOR275C	LOR279C	LOR281C	LOR282C	LOR283C	LOR284C	LOR287C	LOR288C	LOR289C	LOR294C	LOR295C	LOR300C	LOR301C	LOR303C
LOR021C	0.369403623	0.325629094	0.323900324	0.281168217	0.346103573	0.314881933	0.32897124	0.239247113	0.332872535	0.828439956	0.344237458	0.465748454	0.495137693	0.284499592	0.798433477	0.773029367	0.412390723	0	0.557921378	0.257005131	0.376415938	0.599519772	0.796779643	0.333880626	0.680013204	0.737741723	0.346831583	0.435745557	0.33794037	0.480541315	0.5063734	0.245148873	0.268312472	0.336061604	0.561394696	0.375566817	0.841974141	0.829769085	0.776318479	0.294355479	0.267768335	0.288795121	0.282503592	0.298542252	0.589089728	0.381343418	0.755042657	0.674881341	0.400603255	0.558855935	0.575895617	0.427664986	0.468582091	0.63258383	0.290254311	0.610077289	0.291755756	0.363447924	0.329638883	0.603868582	0.295859954	0.349109307	0.364744259	0.704179714	0.264913462	0.709437433	0.561441881	0.552497179	0.533109872	0.191125632	0.504643554	0.269436476	0.358340926	0.302384448	0.277116018	0.25325146	0.600544706	0.555341596	0.286604355	0.331000241	0.500236251	0.286917876	0.353097607	0.287474879	0.478331669	0.267103238	0.335620149	0.272233655	0.240272297	0.354044179	0.28900523	0.365837115	0.274146042	0.295192229	0.782515393	0.80384382	0.351766093	0.333736204	0.310741162	0.388160643	0.360186659	0.322406005	0.35940391	0.543370515	0.26249485	0.272404878	0.354811262	0.29518831	0.45377687	0.293583953	0.704946988	0.323131696	0.669582414	0.612454809	0.279734059	0.766841139	0.32256253	0.322869579	0.562126494	0.266824221	0.645633429	0.35886799	0.294748269	0.316361322
LOR022C	0.50857037	0.468132261	0.60417539	0.537413633	0.64006123	0.555618034	0.63872949	0.460120439	0.612098448	0.733127447	0.493772768	0.424451392	0.463048928	0.548818191	0.6951008	0.611737662	0.428790228	0.557921378	0	0.501401841	0.438726024	0.420940419	0.73480909	0.545164246	0.530922258	0.531757294	0.64799896	0.374015682	0.480876651	0.403671374	0.32321664	0.43068153	0.47498382	0.376334091	0.296059115	0.548374425	0.622800236	0.629383657	0.69751066	0.542163305	0.51063356	0.550404919	0.495594969	0.598649725	0.309369125	0.39757975	0.655719456	0.573094506	0.527626229	0.366529125	0.465392729	0.413737687	0.374882444	0.396419156	0.567747579	0.546617624	0.574078747	0.681393942	0.633558881	0.384880951	0.572135444	0.66118756	0.67935957	0.512927997	0.500800905	0.444716629	0.423384885	0.448611333	0.402674622	0.57054135	0.591067476	0.508729902	0.639396891	0.592935805	0.636646835	0.513791611	0.378852169	0.540828353	0.559162083	0.635271572	0.469396844	0.567003334	0.66471844	0.577134365	0.548492021	0.540658366	0.633534613	0.604713993	0.448720141	0.669634724	0.431205387	0.516182166	0.518083971	0.563504729	0.695835523	0.603564961	0.452263125	0.638619429	0.534326312	0.711126588	0.652602582	0.60874527	0.673266409	0.36092863	0.44595611	0.609835904	0.658080417	0.581998731	0.373950322	0.559926254	0.561212686	0.614869402	0.636752289	0.579806808	0.543428948	0.55021684	0.502259573	0.619293003	0.551377489	0.498759763	0.432203845	0.668429741	0.572418007	0.590499448
LOR023C	0.280085193	0.253207173	0.234537318	0.21531716	0.245364063	0.236195596	0.255878573	0.21472818	0.231968747	0.784372194	0.265061626	0.388706796	0.466880027	0.179467356	0.76679973	0.678148031	0.384367997	0.257005131	0.501401841	0	0.310963078	0.516538161	0.80496064	0.282434581	0.641730433	0.64426142	0.262508703	0.357786307	0.252516926	0.393218135	0.471851647	0.197398155	0.150015656	0.338253364	0.442019925	0.290419092	0.789285094	0.725403629	0.715351665	0.22268137	0.193639134	0.175653767	0.197195564	0.191258944	0.482006468	0.339311904	0.69843397	0.671385893	0.361480638	0.504089264	0.536300196	0.355013961	0.352798076	0.580569268	0.206066226	0.59729262	0.202405595	0.298651451	0.251010194	0.541835267	0.236928545	0.26392451	0.29295883	0.642545944	0.180643526	0.662337043	0.477663612	0.523071853	0.44573241	0.206707045	0.491441057	0.205664624	0.279894247	0.212711414	0.439447684	0.154911551	0.497397759	0.651834092	0.197475691	0.255731	0.440511146	0.240986163	0.27096209	0.217638659	0.404048202	0.171279485	0.244395646	0.216119756	0.165543001	0.288008504	0.211891748	0.315696984	0.17510767	0.2278033	0.761794857	0.682783311	0.393535332	0.259037118	0.268773751	0.324422077	0.289857343	0.226486541	0.288418394	0.49603055	0.193493941	0.232058846	0.281533335	0.202646629	0.437781241	0.218242488	0.579012122	0.237304652	0.764905268	0.552333014	0.193871141	0.742120112	0.251742063	0.240609093	0.542944877	0.166018761	0.575352161	0.289305898	0.189229356	0.198820965
LOR024C	0.288814304	0.239079373	0.396302771	0.363280524	0.413625798	0.30458594	0.42219242	0.277343469	0.380066679	0.762987219	0.286883481	0.365886337	0.418578831	0.347165367	0.768186949	0.619311843	0.323019264	0.376415938	0.438726024	0.310963078	0	0.411687541	0.771097077	0.29761605	0.58547723	0.532994315	0.442515625	0.223375303	0.302014541	0.299910514	0.35692934	0.21828043	0.25815988	0.280360522	0.440435263	0.319564782	0.729089773	0.600958764	0.71581024	0.335038405	0.266401753	0.351926738	0.316014542	0.371683211	0.478643465	0.32297652	0.680672591	0.60627994	0.302843331	0.415538162	0.519696521	0.260269895	0.266146696	0.52764623	0.371682537	0.53623166	0.362825534	0.417879226	0.413942079	0.475008077	0.310809627	0.437353026	0.459859232	0.577961636	0.280284061	0.545432211	0.412377845	0.404698696	0.405934834	0.373525459	0.455629798	0.274064559	0.416239056	0.379941773	0.442540048	0.297969279	0.371668783	0.576346114	0.352627674	0.41182582	0.398027937	0.345309033	0.437334728	0.338680988	0.383434087	0.340146254	0.410195515	0.382010225	0.292015245	0.452219608	0.221845181	0.324101582	0.301624834	0.351080045	0.712627952	0.62839287	0.400050877	0.406004283	0.31614765	0.490870391	0.436012089	0.391734108	0.447776335	0.471542574	0.284561541	0.416664822	0.443051338	0.373175555	0.389825928	0.339652693	0.545219739	0.407122322	0.727790313	0.555981936	0.313746566	0.667545506	0.247507871	0.391813016	0.507679882	0.28104486	0.504261333	0.449215521	0.346087283	0.378243194
LOR025C	0.499180367	0.481632265	0.611686486	0.588980371	0.618347614	0.532275813	0.663034485	0.499846948	0.629994294	0.760203879	0.341354296	0.310109928	0.449034455	0.580174789	0.755049315	0.422767318	0.460711639	0.599519772	0.420940419	0.516538161	0.411687541	0	0.734542079	0.486384252	0.515839332	0.494924745	0.672200385	0.347968484	0.418703347	0.267636432	0.4109686	0.410412986	0.465193986	0.432583031	0.428113941	0.509195127	0.615042421	0.420704313	0.543308628	0.542173687	0.525664775	0.579453624	0.566390475	0.471313181	0.390463668	0.469070987	0.66635001	0.495207705	0.452788154	0.402589099	0.534076055	0.362363891	0.345877672	0.415811634	0.607777088	0.33599427	0.598882462	0.702020939	0.651850777	0.395562582	0.558039311	0.677913267	0.700325928	0.446262258	0.534128804	0.464830792	0.396941048	0.221834508	0.422529443	0.605173937	0.620222908	0.450315634	0.655485751	0.61754736	0.661249825	0.491591764	0.298721144	0.457859166	0.601135104	0.661382144	0.423932648	0.533781366	0.683221617	0.472675866	0.489167481	0.570968774	0.638873793	0.603658032	0.498533774	0.694150495	0.444973614	0.525134861	0.543984671	0.573844705	0.719192875	0.556140184	0.354136151	0.670261934	0.394626331	0.73059424	0.67443477	0.611571235	0.69682084	0.495262404	0.506996236	0.608430334	0.686903332	0.605409125	0.365336212	0.570902413	0.499323124	0.645843692	0.634356073	0.3483101	0.480410583	0.476642394	0.524504275	0.647349715	0.591446506	0.494726408	0.409902081	0.696712815	0.591354743	0.585416047
LOR026C	0.799459565	0.777751156	0.846302685	0.822499452	0.879646867	0.838598249	0.893697993	0.769846588	0.890249515	0.844454817	0.779320899	0.749082997	0.743834428	0.843560694	0.821849613	0.737014881	0.72355541	0.796779643	0.73480909	0.80496064	0.771097077	0.734542079	0	0.760541991	0.820171971	0.708848088	0.917364302	0.739293035	0.78858586	0.734089437	0.691645317	0.727980438	0.749817117	0.679328834	0.770376012	0.823890741	0.799797996	0.6955411	0.833883766	0.80365045	0.789938292	0.835500239	0.837508596	0.836276331	0.711432696	0.720824021	0.348037255	0.739136857	0.778697555	0.681793576	0.798728576	0.73442364	0.720609925	0.741595079	0.860788994	0.709174186	0.855589413	0.935250033	0.887422889	0.769166689	0.803256948	0.92088025	0.933866635	0.690553314	0.78356479	0.74138702	0.735068212	0.708228788	0.774461106	0.799072953	0.428926584	0.76316263	0.883864663	0.871085815	0.84855688	0.760645311	0.707340806	0.678900719	0.85842799	0.898075853	0.760371891	0.809270098	0.913922965	0.781387656	0.79796982	0.826084039	0.883684436	0.814737496	0.782049892	0.924569788	0.759141394	0.79542273	0.807961367	0.848750386	0.333767449	0.730155625	0.719123627	0.90874278	0.770899989	0.958670369	0.903105585	0.870035515	0.92661724	0.776872528	0.80353029	0.833577042	0.893192819	0.868107086	0.72316476	0.83566474	0.772890959	0.891382168	0.704755395	0.83697824	0.808543176	0.706250408	0.809403099	0.888510898	0.439600259	0.778043966	0.715475702	0.929325467	0.838622978	0.857195724
LOR027C	0.333329652	0.287548807	0.331773743	0.329485165	0.342851182	0.240597791	0.360398553	0.27271852	0.341024935	0.79932183	0.300881068	0.359904074	0.341200997	0.304041986	0.796631219	0.683608805	0.40771407	0.333880626	0.545164246	0.282434581	0.29761605	0.486384252	0.760541991	0	0.53329139	0.610387944	0.385015163	0.33533707	0.314399271	0.375535489	0.469045376	0.226980838	0.222923812	0.363763199	0.533726021	0.242590447	0.691949612	0.651155836	0.709318527	0.287273812	0.252816772	0.305338485	0.323051467	0.300806365	0.540141285	0.389682238	0.714317015	0.594464053	0.2244391	0.52064504	0.56524389	0.331529037	0.379632175	0.575625818	0.326411116	0.51134175	0.322075953	0.398070232	0.33287477	0.448675121	0.261349088	0.379720551	0.394576177	0.630377636	0.250872209	0.639093212	0.488672133	0.495540158	0.497174022	0.338126144	0.477508192	0.195191124	0.349398263	0.330001708	0.45111984	0.244601686	0.471161879	0.652256662	0.303693224	0.353620299	0.453164198	0.283941793	0.375215298	0.237374329	0.301359981	0.303497718	0.346434434	0.320272032	0.279540715	0.386048013	0.223124745	0.366486158	0.261821685	0.322622027	0.7266629	0.727023906	0.435326028	0.362502992	0.242224223	0.424480074	0.370495047	0.328312346	0.390487153	0.537482917	0.288548029	0.334278834	0.387841665	0.330039186	0.448919505	0.305876346	0.62976079	0.353243627	0.662823976	0.554891201	0.2654167	0.749976854	0.279107694	0.34618476	0.532209438	0.265626411	0.580911886	0.390738618	0.285850487	0.311018881
LOR028C	0.640818931	0.610116632	0.702726391	0.640473205	0.714218517	0.583231069	0.718261233	0.618788468	0.701971042	0.785551516	0.636502901	0.527970637	0.330455073	0.654376441	0.733927019	0.696254293	0.578499086	0.680013204	0.530922258	0.641730433	0.58547723	0.515839332	0.820171971	0.53329139	0	0.633659686	0.724940335	0.524766274	0.628308872	0.561767002	0.511898103	0.588602655	0.631601937	0.539217013	0.53852478	0.563475827	0.273264916	0.709743681	0.747921195	0.677293552	0.648289743	0.664966674	0.623551256	0.696179755	0.536691244	0.575844238	0.709108813	0.382597076	0.437610707	0.563045636	0.583124176	0.5638709	0.56168646	0.537426479	0.649074257	0.539284258	0.662698128	0.744561735	0.704270514	0.354595931	0.613177116	0.733634754	0.744591101	0.640792965	0.634991292	0.57583893	0.582691558	0.592328577	0.538373099	0.6892142	0.67409001	0.564541922	0.704680155	0.680498167	0.710552071	0.633621749	0.525283744	0.662652581	0.672013193	0.722308206	0.606683379	0.670783763	0.734412355	0.615997822	0.347468233	0.656269206	0.716900856	0.70238905	0.612772371	0.734255947	0.600397202	0.650034619	0.642110667	0.650357132	0.722986079	0.716945923	0.610659822	0.722109358	0.648513257	0.770919804	0.714991715	0.695481967	0.738801974	0.500299679	0.541585507	0.705180857	0.722148115	0.691526163	0.530870482	0.664274595	0.622205846	0.697950745	0.493689049	0.643966907	0.660899606	0.692774368	0.649764011	0.709492886	0.651176576	0.641904546	0.50598474	0.73656927	0.671567598	0.674878594
LOR029C	0.624071	0.590951791	0.755152753	0.69851277	0.784627048	0.690278109	0.800482707	0.644669021	0.765874738	0.726060886	0.645753722	0.549917218	0.61506702	0.706649485	0.731105419	0.553898048	0.537890379	0.737741723	0.531757294	0.64426142	0.532994315	0.494924745	0.708848088	0.610387944	0.633659686	0	0.810066576	0.459327183	0.648923382	0.491414442	0.518734617	0.546162085	0.600946751	0.538384902	0.540198291	0.634799204	0.661011756	0.400781864	0.670841202	0.700525014	0.635233644	0.694197616	0.698924283	0.736923286	0.547113835	0.575941455	0.655485627	0.576297117	0.636186532	0.50015772	0.626126893	0.532123043	0.457606949	0.494693525	0.742520328	0.617124091	0.732179173	0.844856021	0.750871392	0.53768568	0.709458637	0.820762816	0.837034617	0.405238199	0.613644051	0.500090031	0.471094746	0.538303578	0.514778682	0.745093386	0.757578538	0.620689853	0.797898138	0.736539644	0.792684594	0.622279277	0.406535587	0.45410079	0.70851774	0.798692294	0.570214751	0.690549684	0.82088868	0.703701838	0.658057158	0.679077747	0.775218852	0.74500375	0.63166807	0.832187192	0.55719139	0.628432494	0.612685089	0.704253216	0.698830872	0.496224446	0.630939631	0.793437702	0.639360612	0.873941503	0.816521663	0.746691476	0.831966329	0.606568244	0.627889315	0.776696205	0.820224226	0.745266631	0.582517639	0.696306514	0.508559247	0.77171999	0.668481527	0.688922227	0.649904699	0.616478803	0.604692555	0.779964013	0.709696213	0.643903689	0.448044958	0.827060117	0.698230199	0.73265214
LOR030C	0.424304084	0.398547713	0.150539129	0.25534722	0.133376573	0.305427947	0.115343109	0.340170018	0.131190857	0.868208843	0.407366791	0.54538095	0.567211438	0.147303644	0.79726777	0.836070815	0.522245354	0.346831583	0.64799896	0.262508703	0.442515625	0.672200385	0.917364302	0.385015163	0.724940335	0.810066576	0	0.506398542	0.420321367	0.547039259	0.607454451	0.331635662	0.287302011	0.486063513	0.626682732	0.410775516	0.886441125	0.890853285	0.742408282	0.319718338	0.323748157	0.142393979	0.273054477	0.25098159	0.662394792	0.48369186	0.807718159	0.786225092	0.450023719	0.655663975	0.581880471	0.499378676	0.536132761	0.732128733	0.185699808	0.685500552	0.125334707	0.119569375	0.183647393	0.671201688	0.276587225	0.101314088	0.07426133	0.80691439	0.304392258	0.805928162	0.638854018	0.652558777	0.606387867	0.21874475	0.557266427	0.312789736	0.131040351	0.141813587	0.40955127	0.28869009	0.674975687	0.817012685	0.179472887	0.106646219	0.582392209	0.350627732	0.117634047	0.28847994	0.507165279	0.210640377	0.215540692	0.154700589	0.297224624	0.126256991	0.357343036	0.454423584	0.267657458	0.327121161	0.838245221	0.864231667	0.540824006	0.111446384	0.390401405	0.136667482	0.134422035	0.160464747	0.119733187	0.625931357	0.310583683	0.167048608	0.113766328	0.162806064	0.575452631	0.32597319	0.752022568	0.100010979	0.888264337	0.652129515	0.33028869	0.880980971	0.384051479	0.105065688	0.620457535	0.268417815	0.742908654	0.111835371	0.172389159	0.234845514
LOR033C	0.338914569	0.292542785	0.448354767	0.409982489	0.4768627	0.373635454	0.494633285	0.335799312	0.451856822	0.733828165	0.341578367	0.318184896	0.356662264	0.397301655	0.720044424	0.578117881	0.26066838	0.435745557	0.374015682	0.357786307	0.223375303	0.347968484	0.739293035	0.33533707	0.524766274	0.459327183	0.506398542	0	0.34592097	0.235812295	0.317394506	0.249494606	0.303731684	0.248185935	0.396213256	0.364873366	0.671966115	0.51519987	0.666401454	0.397287313	0.337923425	0.397042404	0.37559889	0.435283079	0.425946633	0.292392625	0.646448379	0.54811884	0.322445037	0.374675893	0.462549193	0.223645637	0.206914109	0.454858575	0.422786421	0.499793305	0.419559244	0.5354923	0.425556731	0.396315821	0.399599102	0.512220881	0.528967505	0.50078865	0.320871716	0.48013776	0.366239358	0.360324337	0.353013335	0.43155698	0.442066771	0.314524644	0.491283907	0.441536617	0.48505935	0.328485498	0.287596509	0.513639648	0.411465582	0.482075113	0.356089239	0.360269177	0.510782267	0.382106521	0.35199929	0.383782506	0.466451708	0.446305829	0.31753572	0.525928665	0.257534364	0.353913849	0.34657003	0.411771659	0.688687973	0.578124305	0.352575783	0.484702949	0.363441591	0.566696758	0.510284721	0.453176168	0.522186087	0.414138629	0.309504844	0.469220053	0.510234053	0.436692235	0.323281794	0.40577155	0.52524196	0.465928106	0.658619874	0.52704726	0.369962554	0.609685277	0.332644971	0.46470439	0.481182948	0.335448649	0.444306174	0.520707745	0.400558142	0.410673313
LOR034C	0.26693783	0.250716686	0.37578521	0.375653937	0.371276664	0.365672415	0.408904339	0.251812724	0.384638039	0.78716671	0.168289823	0.278780412	0.445062059	0.331846478	0.728189986	0.565189054	0.37961177	0.33794037	0.480876651	0.252516926	0.302014541	0.418703347	0.78858586	0.314399271	0.628308872	0.648923382	0.420321367	0.34592097	0	0.279677573	0.461028927	0.25868202	0.268191783	0.338946138	0.415293792	0.301581443	0.786867309	0.622668414	0.64239858	0.30981928	0.285005533	0.343627222	0.331186013	0.263197765	0.435127971	0.339187588	0.690962981	0.666271863	0.314710866	0.482589964	0.553648595	0.266032274	0.301653296	0.519179975	0.349638431	0.50992368	0.351405094	0.447778253	0.413586543	0.531793884	0.387303589	0.411136988	0.44931424	0.559330404	0.304856703	0.614066396	0.462826936	0.421931114	0.445188642	0.344539556	0.479115304	0.275702342	0.422387115	0.364839512	0.44910599	0.257305247	0.477003479	0.555420455	0.362212621	0.407767199	0.388580302	0.290016737	0.42535131	0.294371201	0.396250641	0.337254206	0.394834657	0.357006052	0.262914125	0.440731086	0.240267629	0.312630569	0.320407715	0.335923162	0.747677935	0.612474787	0.273770663	0.407375046	0.228400369	0.473851783	0.434659825	0.353789149	0.43951815	0.4667093	0.281922325	0.336247534	0.431068667	0.354127366	0.294719247	0.32856724	0.552205121	0.395111592	0.706101651	0.458305634	0.234305162	0.619531142	0.291596287	0.390218404	0.537516406	0.272454972	0.527885158	0.44380571	0.347115107	0.348675552
LOR036C	0.358617384	0.3260565	0.481392561	0.458005729	0.492301213	0.434516816	0.533357769	0.36855795	0.493925761	0.7444928	0.247785088	0.247766071	0.367131046	0.43784251	0.740216011	0.402526863	0.307889532	0.480541315	0.403671374	0.393218135	0.299910514	0.267636432	0.734089437	0.375535489	0.561767002	0.491414442	0.547039259	0.235812295	0.279677573	0	0.339943763	0.294284457	0.328554599	0.298331855	0.397429667	0.421387714	0.696359708	0.433172686	0.553830713	0.409041375	0.373061045	0.448406145	0.436100327	0.350851987	0.408076025	0.338308525	0.659445995	0.564436975	0.363867033	0.375052047	0.493430055	0.218308169	0.201477818	0.457516152	0.474060089	0.406238984	0.465200545	0.575324939	0.510012848	0.401829619	0.472421517	0.553239203	0.567132835	0.481807487	0.38489346	0.540995316	0.371955161	0.276109831	0.349232515	0.486184125	0.485622779	0.345834894	0.528647884	0.478878083	0.536118223	0.339500881	0.317508191	0.477601823	0.450312256	0.53012074	0.303155113	0.393287378	0.550246312	0.375795012	0.406279969	0.433691476	0.508147292	0.475932013	0.374026179	0.564988588	0.287175527	0.3802269	0.393137793	0.43153124	0.703488494	0.521703532	0.245996028	0.535306542	0.281279857	0.603821569	0.548171297	0.484610185	0.564576349	0.436933828	0.369326321	0.485606349	0.546028802	0.470835995	0.271607076	0.440868071	0.474640464	0.505551098	0.689244449	0.382197335	0.339276209	0.496046155	0.382748958	0.513511789	0.502762433	0.367595411	0.416780263	0.561922192	0.444036814	0.45227625
