Sample	LOR002C	LOR003C	LOR005C	LOR006C	LOR007C	LOR008C	LOR011C	LOR012C	LOR013C	LOR014C	LOR015C	LOR016C	LOR017C	LOR018C	LOR019C	LOR020C	LOR021C	LOR022C	LOR023C	LOR024C	LOR025C	LOR026C	LOR027C	LOR028C	LOR029C	LOR030C	LOR033C	LOR034C	LOR036C	LOR037C	LOR042C	LOR046C	LOR051C	LOR054C	LOR055C	LOR058C	LOR060C	LOR061C	LOR062C	LOR063C	LOR065C	LOR070C	LOR072C	LOR074C	LOR076C	LOR078C	LOR081C	LOR082C	LOR083C	LOR084C	LOR085C	LOR086C	LOR090C	LOR091C	LOR098C	LOR101C	LOR102C	LOR103C	LOR202C	LOR203C	LOR204C	LOR206C	LOR207C	LOR208C	LOR210C	LOR211C	LOR212C	LOR214C	LOR215C	LOR216C	LOR217C	LOR218C	LOR219C	LOR220C	LOR221C	LOR222C	LOR223C	LOR224C	LOR225C	LOR226C	LOR227C	LOR228C	LOR229C	LOR230C	LOR231C	LOR233C	LOR234C	LOR235C	LOR237C	LOR238C	LOR239C	LOR240C	LOR241C	LOR242C	LOR243C	LOR246C	LOR248C	LOR249C	LOR254C	LOR258C	LOR259C	LOR260C	LOR262C	LOR264C	LOR269C	LOR270C	LOR272C	LOR274C	LOR275C	LOR279C	LOR281C	LOR282C	LOR283C	LOR284C	LOR287C	LOR288C	LOR289C	LOR294C	LOR295C	LOR300C	LOR301C	LOR303C
Herbaspirillum_hiltneri	0	0.0109248	0.0022	0	0	0.00222	0.00637	0	0	0.00476	0.00107	0	0	0.00149	0.00111	0	0	0.00783	0	0	0.00654	0	0.00542	0.00336	0.00572	0.00108	0.00324	0.00337	0.00413	0.0170674	0	0	0.0066	0.0042	0.00235	0.0048	0	0.00127	0	0	0	0.00319	0	0.0031	0.00391	0.00197	0.00624	0.0013	0	0.0031	0.008	0.0027	0.00281	0.00258	0	0	0	0.00245	0.0011	0	0	0.00182	0	0.0111284	0.00124	0	0.0023	0	0	0.0012	0	0.00124	0.00124	0.00225	0.00589	0.00326	0.00283	0	0.00171	0.00216	0	0	0.00169	0	0	0	0	0	0.00378	0.00148	0.00228	0.00248	0.00252	0.00525	0.00242	0	0	0	0	0.00104	0	0.00529	0.00266	0	0	0	0.00219	0	0.00306	0.00133	0.00741	0	0.00196	0.00432	0	0.0013	0.00265	0	0.00452	0	0	0.00108
Myxococcus_stipitatus	0	0	0.0011	0.00849	0	0	0	0	0	0	0.00536	0.00141	0	0.00743	0	0.00374	0.00205	0.00313	0.00129	0.00467	0	0	0	0.00168	0.00286	0	0.00324	0.00225	0.00413	0.00427	0	0	0.0022	0.0042	0.00352	0.0032	0.00438	0.00127	0	0.00182	0	0.00213	0.00129	0.00465	0.00261	0.00197	0.00312	0.0013	0.00306	0.00776	0	0	0.00281	0.00258	0	0	0.00133	0.0110213	0	0.00108	0	0.00363	0	0	0.00373	0	0.0023	0	0	0.0012	0	0.00124	0.00124	0.00225	0.00295	0.00326	0	0	0.00341	0.00108	0	0.00161	0.00169	0	0	0	0.00201	0	0.00252	0.00148	0	0	0	0.0063	0.00121	0	0	0	0	0	0	0.0105725	0.0172624	0	0	0	0.00437	0	0.00714	0	0.00212	0	0	0.00432	0	0	0.00265	0.00334	0.00452	0.00109	0	0
Rhizobium_sp._NXC14	0	0.00956	0	0	0	0	0.00106	0	0	0	0.0075	0.00423	0.00145	0.00743	0.00111	0.00187	0	0.00627	0.00129	0	0	0	0.00271	0.00336	0	0	0	0.00225	0	0.0064	0	0	0.0022	0.00736	0.00352	0.0048	0	0	0.0016	0	0.00159	0.00106	0	0.00155	0.00522	0	0.0109143	0	0	0.0031	0	0.0027	0.00562	0	0	0	0	0.00367	0.0011	0	0	0.00182	0.00168	0	0.0136927	0	0.0023	0	0	0.0024	0	0.00124	0	0.00112	0	0.00652	0.00283	0	0.00171	0.00216	0	0	0	0	0	0	0.00201	0	0.00378	0.00295	0.00228	0.00124	0	0.0042	0	0	0	0	0	0.00104	0	0.00211	0.00133	0	0	0	0.00219	0	0.00918	0	0.0127034	0	0.00393	0.00864	0	0	0	0.00334	0.00452	0	0	0
Dyella_jiangningensis	0	0	0	0	0	0	0.00319	0.00109	0	0	0	0.00141	0	0.00595	0.0110725	0	0	0.00313	0.00643	0	0	0	0	0.00336	0.00286	0.00108	0.00485	0.00112	0.00413	0.00427	0.0046	0	0.0044	0.0115637	0	0.0096	0	0.00255	0	0.00364	0.00159	0.00213	0.00129	0.0263362	0.00261	0	0.0155919	0.0013	0.00306	0.00931	0	0.00539	0.00281	0	0	0	0	0.00367	0	0	0	0.00182	0.00168	0	0	0	0.00346	0	0	0.0012	0	0.00124	0.00124	0.00112	0.00295	0	0.00142	0	0.00171	0.00108	0	0	0.00169	0	0	0	0	0	0.00126	0.00148	0	0.00124	0	0.00315	0	0	0	0	0	0	0	0.00317	0.00133	0	0.0011	0	0	0	0.00102	0	0.00847	0	0	0.0054	0	0	0	0.00334	0.00905	0	0	0
Bordetella_sp._H567	0	0.00137	0	0	0	0	0	0	0	0.00238	0.00536	0.00282	0	0.00595	0.00332	0.00187	0	0.0109683	0.00129	0.00467	0	0	0	0.00671	0	0.00108	0.00324	0	0.00206	0.00427	0	0	0.0022	0.0042	0.00235	0.008	0.00438	0	0	0	0	0.00319	0	0.0031	0.00261	0	0.00624	0.0013	0	0.0031	0.002	0	0.00702	0.00129	0	0	0	0.00245	0	0	0	0.00182	0	0.0389495	0.00996	0	0.0023	0	0	0	0	0	0	0.00112	0.00295	0.00652	0.00142	0	0.00171	0.00216	0	0	0	0.00185	0	0	0	0	0.00252	0.00148	0.00228	0.00124	0	0.0042	0	0	0	0	0	0	0	0.0105725	0.00133	0.00105	0	0	0.00219	0.00248	0.00612	0	0.00635	0.00111	0.00196	0.0183558	0	0	0	0	0.00452	0	0	0.00108
Propionibacterium_phage_PHL141	0	0	0.0033	0	0.00239	0	0	0.00219	0	0	0.0117829	0.00282	0	0	0.00111	0.00187	0.00819	0.00157	0.00129	0.0466592	0	0	0	0.00168	0.00286	0	0	0.00112	0.00825	0.0170674	0	0	0.01541	0.0105125	0.00117	0	0	0.00765	0	0.00182	0	0.00213	0.0141663	0	0	0	0	0.00651	0	0.00155	0.002	0	0	0.00129	0	0	0.00399	0.00122	0.0033	0	0	0	0	0	0.00249	0	0	0	0	0.00481	0	0	0.00124	0	0	0	0.00566	0	0.00341	0.00108	0	0	0.00338	0.00185	0	0	0	0	0	0	0.00456	0.00372	0	0	0.00121	0.0255003	0	0	0.00114	0	0	0.00211	0	0	0	0	0	0	0	0	0	0	0.0117825	0	0	0	0	0	0	0	0	0
Propionibacterium_virus_PHL111M01	0	0	0	0	0	0	0	0	0	0	0.00214	0.0126884	0	0	0	0.00374	0.014339	0	0.00129	0	0	0	0	0.00503	0	0	0.00162	0	0.00206	0.014934	0.0092	0	0	0.00631	0.00235	0	0	0	0.0048	0.023657	0	0.00851	0.00258	0	0	0.00197	0	0	0	0	0.004	0	0.0014	0	0.0122274	0.00104	0.00266	0.00122	0.0165155	0	0.00111	0	0	0	0	0	0.00115	0	0	0	0	0.00124	0.00124	0	0	0	0.0155651	0.00915	0.00512	0.00108	0	0	0.00506	0	0	0.00344	0	0	0.00883	0.00148	0	0.00124	0	0	0.00121	0	0	0.00103	0	0.00731	0	0	0	0.00105	0	0.00485	0	0	0	0	0	0	0.00196	0	0.010623	0.0026	0	0	0	0	0	0
Human_alphaherpesvirus_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00187	0	0	0	0	0	0	0	0	0.00286	0	0	0	0	0	0.0046	0	0	0	0	0	0	0	0.0016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00249	0	0	0.0033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0135028	0	0	0	0	0	0	0	0.00228	0	0	0	0	0	0	0	0	0	0	0	0.1805917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fusobacterium_hwasookii	0.0120121	0	0	0	0	0	0	0	0	0	0	0.00141	0.00145	0	0	0.00187	0.00205	0.00313	0.00129	0.00467	0.0130873	0.00271	0.00271	0.00168	0.00858	0	0.00485	0.00112	0.00413	0.00427	0.0092	0.00369	0.0044	0.00105	0.00117	0	0.0262927	0	0.0016	0.00182	0.00159	0.00106	0	0.0031	0	0.00393	0	0.0013	0.00306	0.0031	0.004	0.00539	0.00281	0.00129	0.0122274	0	0.00133	0.00245	0	0	0	0.00727	0	0	0.00373	0.0404122	0.00346	0.00165	0.0139997	0.0012	0	0.00124	0.00124	0.00337	0.00589	0.00652	0.00283	0.00229	0.00171	0.00108	0.00109	0.00161	0	0.0037	0.00523	0.00344	0.00201	0.0013	0	0.00148	0.00456	0.00124	0.015142	0.0021	0	0	0.0125119	0	0	0	0.00128	0.00106	0.00133	0	0	0.00485	0	0.00248	0.00102	0	0	0	0.00196	0.00108	0.00531	0	0	0.00667	0.00113	0	0.00404	0
Bordetella_genomosp._8	0	0	0	0	0.00358	0	0.00425	0	0	0.00714	0	0	0.00145	0.0163566	0.00111	0	0	0.0047	0.00129	0	0	0	0	0.00503	0.00286	0	0.00485	0.00112	0.00413	0.0128005	0	0	0.0022	0.00526	0	0.0032	0.00438	0	0	0.00182	0.00159	0.00213	0.00129	0.0031	0.00261	0	0.0124735	0.0013	0.00612	0.00155	0	0.0027	0.0014	0.00129	0.00408	0	0	0.00367	0.0011	0	0	0	0	0.0222568	0.00124	0	0.0023	0	0	0.0024	0	0	0.00124	0.00225	0.00295	0.00326	0.00425	0	0.00171	0.00108	0	0.00161	0	0.00185	0	0	0	0	0.00504	0	0.00228	0	0	0.0021	0.00363	0	0	0	0	0.00104	0	0.00846	0.00531	0	0	0	0.00219	0.00248	0.00102	0	0.00423	0.00111	0.00196	0.00756	0.00266	0.0013	0	0	0.00226	0.00977	0	0.00323
Rhizobium_sp._CIAT894	0	0.00273	0	0	0	0	0.0106233	0	0	0.00238	0	0.00141	0.00289	0.00297	0.00221	0	0	0.0094	0.00129	0	0	0.00271	0.00271	0.00168	0.00286	0	0	0.00225	0.00413	0.0298679	0	0.00369	0.0022	0.00631	0	0.0032	0.00438	0.00127	0	0	0	0	0	0.00155	0.00261	0.00393	0.0078	0	0.00306	0.0031	0.004	0	0.00702	0	0	0	0	0.00122	0.0022	0	0	0.00363	0	0.0111284	0	0	0.0023	0	0.0035	0.0012	0	0.00124	0.00124	0.00112	0.00589	0	0.00142	0	0	0.00108	0	0	0.00169	0	0	0	0.00201	0	0.00126	0	0	0.00124	0.00252	0.00315	0.00483	0	0	0	0	0.00104	0	0.00952	0.00266	0	0	0.00243	0.00437	0	0.00102	0	0.00847	0	0	0.0183558	0	0	0.00265	0	0.00226	0	0	0.00215
Pseudomonas_alkylphenolica	0.00437	0	0.0022	0	0	0	0	0.00219	0.0102431	0	0	0.00423	0.00289	0.00297	0	0.00187	0	0.0047	0.00257	0	0	0	0	0.00336	0.00286	0	0.00324	0.00112	0.00413	0	0.0046	0.00369	0.0022	0.0021	0	0.0032	0	0.00127	0	0.00182	0.00159	0.00532	0	0.00465	0.0013	0	0	0.0013	0	0.00465	0.006	0.0027	0.0014	0	0	0	0	0.00367	0.0011	0	0	0.00182	0	0.0111284	0.00124	0	0.0023	0	0	0.00361	0	0.00124	0.00124	0.00112	0.00884	0	0.00708	0	0.0136549	0.00108	0.00109	0.00161	0.00169	0.00185	0	0	0	0	0.00126	0.00148	0.00456	0	0	0.0136413	0.00363	0.0015	0.0025	0	0.00455	0.00731	0	0.00211	0.00133	0.0021	0.0022	0	0	0	0	0.00133	0.00318	0	0.00196	0.00324	0.00797	0.0026	0	0.00334	0.00226	0.00109	0	0
Collimonas_arenae	0	0.0041	0.0011	0	0	0	0.00212	0.00546	0	0	0.00214	0.00141	0	0.00446	0.00221	0.00187	0	0.0047	0.00129	0.00467	0	0	0	0.00168	0	0.00108	0.00162	0.00112	0.00413	0.00853	0	0	0.0022	0.0021	0	0.0064	0.00438	0	0	0	0.00159	0.00106	0	0.00465	0.0013	0.00393	0.00312	0	0.00306	0.00465	0.004	0.0027	0.00421	0.00129	0	0.00104	0	0.00245	0.0011	0	0	0.00182	0.00336	0.0278211	0	0	0.00115	0	0	0.0012	0	0	0.00124	0	0.00589	0	0.00142	0	0	0	0	0	0	0	0	0	0.00402	0	0.00126	0.00148	0.00228	0.00124	0.00252	0.00315	0.00242	0	0	0	0	0	0	0.00423	0.00266	0	0	0	0.00219	0.00248	0	0	0.00529	0	0	0.00432	0	0	0.00265	0.00334	0.00226	0	0	0
Pseudomonas_mandelii	0.0283923	0	0	0	0	0	0.00106	0	0	0	0	0.00564	0.00145	0.00149	0.00332	0.00187	0	0.00313	0.00129	0.00467	0	0.0243454	0.00271	0.00336	0.00286	0	0.00324	0	0.00413	0.0064	0	0	0.0022	0.0021	0	0	0.00438	0	0	0.00182	0.00159	0.00106	0	0.0031	0.0013	0	0	0.0013	0.00306	0.00155	0.008	0.0027	0.00281	0.00129	0	0	0	0.00367	0.0011	0	0	0.00363	0.00168	0	0	0	0.0023	0	0	0.00361	0	0	0	0.00562	0.00884	0.00326	0	0	0.00171	0	0.00109	0	0	0	0	0	0	0	0.00504	0.00148	0	0.00248	0.00252	0.0272826	0	0	0	0	0.00114	0.00209	0	0.00211	0.00133	0.00105	0.0022	0	0	0	0.00102	0	0	0	0	0.00216	0	0.0013	0.00265	0.00334	0.00226	0	0.00202	0
Paraburkholderia_xenovorans	0	0	0.0033	0	0	0	0.00425	0.00109	0	0	0	0	0	0.00892	0	0	0	0.00783	0.00129	0	0	0.00812	0	0.00336	0.00286	0.00108	0.00485	0.00112	0	0.00427	0	0.00369	0.0044	0.0042	0	0.0048	0	0	0.0016	0.00182	0.00159	0.00213	0	0.0062	0.0013	0.0137608	0.00624	0.0013	0.00306	0.00465	0.0120062	0	0.00562	0	0.00408	0	0	0.00122	0.0011	0	0	0.00182	0	0.00556	0	0	0.00346	0	0.0139997	0.0012	0	0	0	0.00112	0.00589	0	0	0	0.00171	0	0	0	0	0	0	0	0	0	0.00378	0	0.00228	0.00248	0.015142	0.00315	0.00121	0	0	0	0	0.00104	0	0.00952	0.00133	0.00105	0	0	0.00437	0	0	0	0.0105862	0	0	0.00864	0	0	0.0132612	0	0.00452	0	0	0.00323
Clostridiales_bacterium_CCNA10	0	0.00546	0.0011	0	0	0.00332	0.0169972	0	0.0443868	0	0	0	0	0.00595	0.0110725	0.00374	0	0.00157	0.00257	0	0	0	0	0.00168	0.00286	0	0.00485	0	0.00413	0	0	0.00369	0	0.00315	0	0.0175961	0	0	0	0.00182	0	0.00106	0	0.0031	0.0013	0.00197	0.00156	0.0026	0	0.00155	0	0.00539	0.00281	0.00129	0	0	0	0.00122	0	0	0	0.00182	0	0	0	0	0.0023	0	0	0.0012	0	0	0	0.00112	0.00295	0	0.00142	0.00343	0.00171	0.00108	0.00109	0.00323	0.00338	0.00185	0	0	0	0	0.00126	0	0.00228	0.00124	0	0.0042	0.00121	0	0	0	0	0	0	0.00106	0.00266	0.0021	0.0022	0	0.00219	0	0	0	0.00318	0.00111	0.00196	0.00216	0.00266	0.0013	0	0	0.00113	0.00217	0.00202	0
Bordetella_genomosp._9	0.00546	0	0	0	0.00119	0	0.00531	0	0	0	0	0.00282	0.00145	0.00446	0.00111	0.00187	0.00205	0.0047	0.00129	0.00467	0.00654	0	0	0.00839	0.00286	0.00108	0.00162	0.00225	0.00206	0.00427	0	0.00369	0.0066	0.00631	0.00235	0.008	0.00438	0.00255	0.0016	0	0.00159	0.00425	0	0.0093	0.00261	0.00197	0.00312	0.0013	0	0.00776	0.004	0.00539	0.00281	0	0	0	0	0.0049	0	0	0	0	0	0.00556	0	0	0.00346	0	0	0.0012	0	0.00248	0	0	0.00295	0	0.00142	0	0	0	0	0.00161	0.00169	0	0	0	0	0	0.00252	0.00148	0	0	0	0.0021	0.00121	0	0.005	0	0	0.00104	0	0.0179733	0.00133	0	0.0011	0	0.00656	0	0.00408	0	0.00423	0	0	0.00648	0.00266	0	0.00265	0	0.00565	0	0	0
Azoarcus_sp._SY39	0	0.00683	0	0	0	0	0.00319	0	0	0	0	0	0.00289	0.00743	0.00111	0	0	0.00313	0.00257	0	0.00654	0	0	0.00336	0	0	0	0.00112	0	0.0128005	0	0.00369	0.0044	0.0042	0	0.008	0	0	0.0016	0.00182	0	0.00106	0	0.0062	0.00261	0.00393	0.0124735	0.0013	0.00306	0.0031	0	0	0.00421	0.00129	0	0	0.00133	0.0049	0	0	0	0.00182	0.0167763	0.00556	0	0	0.0023	0	0	0	0	0.00124	0	0	0.00295	0.00326	0.00142	0	0.00171	0	0	0	0	0	0	0.00172	0.00402	0	0.00504	0.00148	0.00228	0	0.00505	0.0021	0.00121	0.0015	0	0	0	0	0	0.0074	0.00133	0	0.0011	0.00485	0.00219	0	0.00204	0.00265	0.0169378	0.00111	0	0.0054	0	0	0.00265	0.00667	0.00452	0	0	0.00215
Propionibacterium_phage_Moyashi	0	0.00956	0	0	0.00716	0.00886	0	0.0229486	0	0	0	0	0	0	0.00554	0	0	0	0	0	0	0	0.00271	0	0	0	0	0.00562	0	0	0	0	0.01541	0.00105	0.00235	0	0	0	0	0.0345756	0.00637	0.0159534	0.00773	0.0031	0	0	0	0	0	0.00621	0	0.0107828	0	0	0	0	0	0.00122	0	0.00651	0	0	0.00839	0	0	0	0	0	0	0.00361	0	0.00124	0	0	0	0	0	0	0	0	0.00219	0	0.00169	0	0	0	0	0	0.00252	0	0	0	0	0	0	0.0015	0	0	0	0	0	0	0.00133	0	0	0.00243	0	0	0	0	0	0	0.00393	0	0	0.0013	0	0	0	0.00217	0	0
Acinetobacter_bereziniae	0	0	0.0022	0.011667	0.00119	0	0	0	0	0	0.00107	0.00282	0	0.00149	0.00111	0	0	0.0423065	0	0	0.00654	0.00271	0.00271	0	0	0	0.00162	0	0	0.00213	0	0	0.0044	0.0199737	0	0.0016	0.00438	0.00127	0.0016	0	0.00159	0	0	0.0093	0.00391	0.0176925	0.00312	0.0013	0.0152886	0.0031	0	0	0.0014	0.00129	0	0	0	0	0.0033	0	0.00111	0.00545	0.00671	0	0.00124	0	0	0	0.0035	0.0012	0	0	0.00124	0	0.00884	0.0162941	0	0.008	0	0	0	0	0.00169	0.00554	0.00523	0.00172	0	0	0.00126	0.00148	0	0.00124	0	0	0	0	0	0	0	0	0	0.00106	0	0.00105	0	0	0	0	0	0	0	0	0	0.00108	0	0	0	0	0	0.00326	0	0.00108
Propionibacterium_phage_PHL082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00108	0.0129437	0.00337	0	0.0064	0	0	0.0110072	0.0042	0.00352	0	0	0.0203983	0	0.0218372	0	0.0170169	0.00644	0.0031	0.0013	0.00197	0.00156	0	0	0.00155	0	0	0	0	0.00408	0	0	0	0.0022	0	0.00111	0	0	0	0	0	0	0	0	0.0108204	0	0.00248	0.00124	0	0	0	0.0127351	0.008	0.00171	0.00108	0	0	0	0.00185	0	0	0	0	0	0	0	0	0	0	0	0.0225002	0	0	0	0.00836	0	0	0	0	0.0011	0.00243	0	0	0	0	0	0	0.00982	0.00108	0	0.0039	0	0	0	0	0	0
Streptomyces_puniciscabiei	0	0	0.0022	0	0	0	0.00212	0	0	0.00476	0	0	0	0.00446	0.0121797	0.00374	0	0.00313	0.00129	0	0.00654	0	0.00271	0.00168	0.00572	0	0.00162	0.00337	0.0103186	0.00427	0	0	0.0022	0.00315	0	0.0016	0.0131464	0.00382	0.0016	0.00182	0.00159	0.00106	0	0.00155	0.0013	0.0059	0.0109143	0	0.00306	0.00155	0.002	0.0027	0.0014	0.00258	0.00408	0	0	0.0049	0	0	0	0.00727	0.00168	0	0.00124	0	0.00346	0	0.0035	0.00481	0	0.00124	0.00124	0.00225	0.00884	0	0.00142	0	0.00512	0.00108	0	0.00161	0	0	0	0	0.00201	0	0.00378	0.00148	0.00228	0.00124	0.00505	0.0063	0.00363	0	0	0	0	0	0	0.00317	0.00133	0.00105	0	0	0.00219	0	0.00306	0	0.00318	0.00111	0.00393	0.00324	0.00266	0.0013	0.00265	0	0.00339	0.00109	0	0.00323
Meiothermus_ruber	0	0	0	0	0	0	0.00106	0	0	0	0	0	0	0.00149	0.00111	0.00562	0	0	0.00129	0	0	0	0	0.00168	0	0	0.00162	0.00112	0.00206	0.1365392	0	0	0.0022	0.00105	0	0	0	0	0	0	0	0.00213	0.00129	0.00155	0	0	0.00156	0.0013	0.00612	0.00465	0.002	0	0.0014	0.0167411	0	0	0	0.00122	0.0022	0.00108	0	0.00363	0	0	0.00124	0	0	0	0	0.0012	0	0.00124	0	0	0	0	0.00142	0	0.00341	0	0.00437	0	0	0.00185	0	0	0	0	0.00126	0.00295	0.00228	0.00124	0	0.00315	0.00121	0.0015	0	0	0	0	0	0.00106	0.00266	0	0	0	0	0	0.00612	0	0.00106	0.00223	0.00196	0.00108	0	0	0	0	0.00792	0	0	0.00215
Propionibacterium_virus_P100D	0	0.00683	0	0	0	0	0	0.0480827	0	0.00238	0	0	0.00434	0	0	0	0	0	0	0	0	0	0	0	0.00286	0	0	0	0.00206	0.00853	0	0	0.0044	0.00315	0.00117	0	0	0	0	0.0145582	0	0.00744	0.00258	0.00155	0	0	0	0.0039	0	0	0.004	0.0107828	0	0	0.00408	0	0	0	0.0011	0	0	0	0	0	0.00124	0	0	0	0	0	0	0	0	0	0.00295	0.00326	0.00708	0	0	0.00108	0.00109	0	0	0.0037	0	0	0	0	0.00504	0.00295	0	0	0	0	0	0.0075	0	0	0.00114	0.00522	0	0	0	0	0	0.00728	0	0	0	0.00133	0	0	0	0	0.010623	0	0	0.00334	0	0	0.00606	0
Betaproteobacteria_bacterium_GR16-43	0	0.0177528	0	0	0	0	0	0	0	0	0	0.00423	0	0.00595	0.00111	0.00562	0	0.00313	0.00129	0.00467	0.00654	0	0.00271	0.00839	0	0	0	0.00112	0.00619	0.0128005	0.0046	0	0.0044	0.0042	0	0.0048	0.00438	0	0.0016	0.00182	0	0	0	0.00465	0.0013	0	0.00624	0.0013	0.00306	0.00776	0	0.0027	0.00421	0.00129	0.00408	0	0	0.00245	0	0	0	0	0.00503	0.00556	0.00124	0	0.0023	0	0	0.0024	0	0.00124	0.00124	0.00112	0.00589	0	0	0	0.00171	0	0	0	0	0	0	0	0.00402	0	0	0.00148	0.00228	0.00496	0	0.0021	0.00242	0	0	0	0	0.00104	0	0.0105725	0.00664	0	0.0011	0	0.00656	0.00248	0.00204	0	0.00423	0.00111	0	0.00972	0.00266	0	0	0	0.00565	0	0.00202	0
Methanoculleus_marisnigri	0	0.027312	0	0.0318191	0.00119	0.0121857	0	0	0	0	0	0	0.00145	0.00446	0	0	0	0	0.00129	0.00933	0	0	0	0	0.00286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00364	0	0	0	0	0.0013	0	0	0	0.00306	0	0	0	0	0	0	0	0	0.00367	0.0022	0.00434	0.00443	0.00545	0.0922695	0	0	0	0	0	0	0	0	0.00124	0	0.00112	0	0	0	0	0	0	0	0	0.00169	0	0	0	0	0	0.00126	0	0	0	0	0	0.00121	0	0	0	0	0	0	0.00106	0.00133	0	0	0	0	0	0.00102	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_intermedius	0.00655	0.00273	0.0022	0.00742	0	0	0	0.00109	0.00512	0	0.00857	0.00564	0.00289	0	0.00443	0.0112347	0.00205	0.00157	0.00129	0.00467	0.0130873	0.0216403	0.00542	0	0.0228768	0	0.00324	0	0.00619	0.00427	0	0.00369	0.0022	0.00105	0.00117	0	0.0131464	0.00255	0	0.00182	0	0	0.00258	0.00155	0	0.011795	0	0.0013	0.00306	0	0	0	0.00562	0.00129	0	0	0.00399	0.00245	0	0	0	0.00908	0.00336	0.00556	0.00124	0	0.00115	0	0	0.0012	0	0	0.00248	0.0045	0.00884	0.00326	0	0.00114	0.00171	0.00216	0.00109	0	0.00169	0.0037	0.00174	0	0	0.0013	0.00252	0.00148	0.00228	0	0	0.00105	0	0	0.0100095	0	0	0	0	0	0	0	0	0	0	0	0	0.00133	0.00106	0	0	0	0	0	0	0	0.00113	0	0.00202	0
Exiguobacterium_sp._U13-1	0	0.00137	0.00771	0	0	0.00665	0	0	0	0	0	0.00282	0	0	0	0	0	0.00313	0.00129	0	0	0	0.0108442	0.00168	0.0314555	0	0.00324	0	0.00206	0.00213	0	0	0.0022	0	0	0	0.0175285	0.00127	0	0.00364	0.00637	0	0	0.00155	0.00391	0	0	0.0013	0.00306	0.0031	0.0100052	0.00539	0.00421	0	0	0	0	0	0	0	0.00332	0.00727	0	0	0	0	0	0	0	0.00962	0	0	0	0	0.0206222	0	0.0141501	0.0342947	0.00171	0	0	0.00323	0.00506	0	0	0	0.00604	0	0	0.00148	0	0.00124	0	0.0042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00111	0	0	0	0.0026	0.00265	0.00334	0	0	0	0
Klebsiella_sp._M5al	0	0	0	0	0	0.00554	0.0478047	0	0	0	0	0.00423	0	0.00595	0.00111	0	0.00205	0	0.00129	0	0.00654	0	0	0.00168	0	0	0	0	0	0	0	0	0.0022	0	0	0	0.00876	0	0.00959	0.00364	0	0	0	0.0031	0	0	0.00156	0	0.00306	0	0	0.00539	0.0014	0	0	0	0	0.00122	0.0011	0	0	0.0127189	0	0	0	0	0.00806	0.00165	0	0.00481	0	0	0	0.00112	0.00589	0	0.00849	0	0.00512	0	0.00328	0.00161	0	0	0	0.00172	0.0120702	0.0013	0	0	0	0	0	0.00315	0.00121	0	0	0	0.00227	0.00209	0	0	0	0	0	0	0.00437	0	0	0.00133	0.00318	0	0	0.00324	0	0	0	0.00667	0.00226	0.00217	0	0
Betapapillomavirus_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0766675	0.00156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5898064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0132612	0	0	0	0	0
Paludisphaera_borealis	0	0.0122904	0	0	0	0	0	0	0	0	0.00107	0.00423	0.00289	0.0148697	0.00443	0.00936	0	0.00157	0.00129	0	0	0.00271	0	0.00336	0.00286	0	0.00647	0	0.00413	0.0106671	0.0046	0	0.0044	0.00315	0.00117	0.0048	0	0.00127	0	0.00364	0.00159	0	0.00129	0.00465	0.0013	0.00786	0.0078	0.0013	0.00612	0.0031	0	0.0027	0.0014	0.00258	0.00408	0	0	0.00735	0	0	0	0	0	0	0.00124	0	0.00346	0	0.0035	0.0024	0	0	0.00124	0.00112	0.00589	0.00326	0	0	0	0.00108	0	0	0.00169	0	0	0.00172	0.00201	0	0.00126	0.00148	0	0.00124	0.00505	0.00735	0	0	0	0	0	0.00104	0	0.00211	0.00531	0	0.0011	0	0.00437	0	0.00102	0	0.00318	0.00111	0	0.0054	0.00531	0.0013	0.00265	0	0.00226	0	0.00202	0
