ID	LOR002C	LOR003C	LOR005C	LOR006C	LOR007C	LOR008C	LOR009C	LOR011C	LOR012C	LOR013C	LOR014C	LOR015C	LOR016C	LOR017C	LOR018C	LOR019C	LOR020C	LOR021C	LOR022C	LOR023C	LOR024C	LOR025C	LOR026C	LOR027C	LOR028C	LOR029C	LOR030C	LOR033C	LOR034C	LOR036C	LOR037C	LOR042C	LOR046C	LOR051C	LOR054C	LOR055C	LOR058C	LOR060C	LOR061C	LOR062C	LOR063C	LOR065C	LOR070C	LOR072C	LOR074C	LOR076C	LOR078C	LOR081C	LOR082C	LOR083C	LOR084C	LOR085C	LOR086C	LOR090C	LOR091C	LOR098C	LOR099C	LOR101C	LOR102C	LOR103C	LOR202C	LOR203C	LOR204C	LOR206C	LOR207C	LOR208C	LOR210C	LOR211C	LOR212C	LOR214C	LOR215C	LOR216C	LOR217C	LOR218C	LOR219C	LOR220C	LOR221C	LOR222C	LOR223C	LOR224C	LOR225C	LOR226C	LOR227C	LOR228C	LOR229C	LOR230C	LOR231C	LOR233C	LOR234C	LOR235C	LOR237C	LOR238C	LOR239C	LOR240C	LOR241C	LOR242C	LOR243C	LOR246C	LOR248C	LOR249C	LOR254C	LOR258C	LOR259C	LOR260C	LOR262C	LOR264C	LOR269C	LOR270C	LOR272C	LOR274C	LOR275C	LOR279C	LOR281C	LOR282C	LOR283C	LOR284C	LOR287C	LOR288C	LOR289C	LOR294C	LOR295C	LOR300C	LOR301C	LOR303C
Acinetobacter johnsonii	283	227	620	741	40	206	90	36	56	525	90	231	80	118	33	99	123	133	1402	87	111	44	2186	87	137	414	368	279	0	95	205	150	27	166	258	204	107	312	663	2542	426	735	0	44	157	3669	230	0	512	11498	123	129	307	128	74	61	38	95	144	122	2471	0	65	732	443	0	335	44	405	117	65	490	43	49	442	295	494	198	175	24	133	48	70	180	682	266	172	0	205	286	165	155	149	57	99	100	0	0	59	0	158	0	202	0	79	15	38	0	63	0	0	141	0	0	0	0	42	21	606	70	0	472	31	77
Acinetobacter junii	52	0	68	95	0	80	11	0	0	0	30	0	0	138	0	0	0	0	89	61	14	44	614	26	0	16	30	12	0	0	50	25	13	34	29	28	0	24	130	35	0	56	0	19	28	96	130	0	0	277	11	26	0	19	0	72	0	0	0	0	130	0	0	53	0	0	100	0	23	0	0	12	0	0	11	95	0	0	16	0	14	0	0	0	132	0	29	76	0	29	0	0	0	0	0	0	0	0	0	0	233	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	156	51	0	0	0	0
Acinetobacter lactucae	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter larvae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter lwoffii	0	131	3288	475	0	113	47	102	225	113	41	115	41	36	0	177	48	32	344	39	60	83	877	0	63	136	103	104	0	82	40	107	41	0	129	134	31	136	208	588	182	292	0	0	139	1816	128	0	158	2560	61	108	175	85	29	45	36	147	27	142	792	0	15	215	128	0	79	27	106	37	0	139	0	25	163	74	238	56	142	0	68	28	0	100	195	94	29	0	114	65	63	71	34	16	0	26	0	0	0	0	40	0	37	0	32	12	18	0	0	0	0	69	0	0	0	0	0	18	168	0	0	114	0	0
Acinetobacter nosocomialis	10	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter oleivorans	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter pittii	0	14	25	369	0	0	0	0	0	48	0	0	18	0	24	0	0	18	36	0	0	0	27	0	0	12	0	41	0	0	0	0	0	22	49	0	0	0	0	91	0	0	0	0	15	32	0	0	0	41	38	31	0	15	0	0	0	0	0	0	51	0	0	45	24	0	0	0	0	0	0	0	0	23	0	35	0	0	0	0	0	0	0	0	14	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	17	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter radioresistens	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	12	0	0	0	22	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	10	13	0	0	14	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0
Acinetobacter schindleri	0	0	3588	147	0	47	32	0	0	0	0	15	19	11	0	23	0	0	30	13	18	27	136	16	0	10	17	21	0	0	18	27	0	0	70	20	0	27	22	17	66	14	0	0	19	109	0	0	0	119	30	19	27	27	24	0	0	16	0	17	43	0	0	47	0	0	0	14	12	0	0	15	0	0	28	13	24	0	0	0	0	0	0	0	15	16	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0
Acinetobacter soli	23	17	0	62	0	0	0	0	0	10	0	0	0	0	0	0	0	0	39	0	0	0	18	0	0	59	0	16	0	0	10	0	0	0	29	0	0	62	0	0	0	0	0	0	0	34	0	0	0	17	0	10	14	0	0	0	0	0	0	0	16	0	0	0	21	0	17	0	0	0	0	19	0	0	18	12	89	0	33	0	0	0	0	0	19	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	18	32	0	0	0	0	0	0
Acinetobacter sp. ACNIH1	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	13	0	11	12	0	0	24	57	0	0	0	77	0	12	14	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter sp. ACNIH2	0	0	21	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	17	0	0	0	69	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter sp. ADP1	0	0	0	102	0	0	0	0	0	25	0	0	0	0	0	0	0	0	12	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter sp. LoGeW2-3	0	0	51	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter sp. NCu2D-2	0	0	25	42	0	0	0	0	18	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
Acinetobacter sp. SWBY1	0	0	14	39	0	23	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	12	108	0	0	0	0	18	36	0	0	10	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0
Acinetobacter sp. TGL-Y2	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter sp. TTH0-4	0	0	20	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	21	0	0	0	61	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter sp. WCHA45	0	0	0	44	0	0	0	0	0	14	0	0	0	0	0	0	0	0	21	0	0	0	124	0	0	0	0	0	0	0	0	0	0	31	37	0	0	0	0	0	0	0	0	0	16	24	0	0	0	30	18	0	0	0	0	0	0	0	0	0	18	0	0	17	13	0	18	0	12	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	16	0	0	0	0	0
Acinetobacter sp. WCHA55	27	32	87	153	0	46	17	15	0	141	19	38	0	12	0	0	0	28	248	13	27	0	428	13	14	84	51	34	0	19	22	23	0	0	25	33	0	56	126	385	63	99	0	0	18	560	44	0	68	1625	25	20	58	17	13	0	0	14	17	31	365	0	0	105	49	0	43	0	45	17	0	68	0	0	62	29	69	34	22	0	16	0	14	22	102	44	0	0	30	66	37	24	30	0	0	20	0	0	0	0	24	0	28	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	66	0	0	42	0	0
Acinetobacter sp. WCHAc010034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0
Acinetobacter sp. WCHAc010052	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter venetianus	0	0	23	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	30	0	0	0	0	0	0	0	0	0	0	16	88	0	0	0	0	10	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0
Acinetobacter wuhouensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinoalloteichus hoggarensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	27	0	0	0
Actinoalloteichus hymeniacidonis	0	0	0	0	0	0	0	0	0	29	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinoalloteichus sp. AHMU CJ021	44	30	0	0	22	0	0	0	0	0	0	13	0	0	0	0	35	0	0	0	0	0	0	0	26	0	0	0	15	27	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	15	0	130	0	0	0	0	0	0	0	0	0	48	0	0	0	25	0	15	0	0	0	0	0	19	0	0	0	0	14	0	0	0	20	0	0	0	13	0	0	0	0	0	0	0	0	19	0	11	18	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomadura amylolytica	12	0	0	0	0	0	0	0	0	11	0	15	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	19	0	0	0	12	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces gaoshouyii	0	0	0	0	0	0	0	0	0	12	0	0	16	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	11	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	17	19	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces hongkongensis	50	0	18	87	0	0	0	12	16	0	17	0	23	11	0	29	13	0	10	0	0	0	0	46	0	23	0	0	0	36	0	0	0	10	21	17	0	20	60	0	77	0	0	19	0	0	0	0	10	0	0	0	16	22	0	11	0	0	63	51	0	20	46	127	14	0	0	0	28	0	0	10	0	0	0	10	15	0	88	0	27	64	0	0	27	0	0	0	10	0	29	0	88	11	0	0	0	0	26	0	0	17	0	17	0	0	12	0	0	13	14	0	0	37	32	0	48	0	0	0	53	21	94	18
Actinomyces meyeri	40	0	0	19	0	11	0	0	0	0	0	0	19	0	0	26	23	0	0	0	0	0	0	0	0	33	0	12	10	27	0	0	0	0	0	0	0	12	26	13	17	11	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	46	0	0	0	48	0	0	0	0	15	0	0	0	0	0	0	18	0	0	31	0	0	13	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	14	19	0	0	0	0	0	0	0	0	12	0	0	13	0	0	39	30	0	16	0	0	0	13	0	35	0
Actinomyces oris	156	598	401	551	54	161	44	233	151	165	106	121	1248	99	111	468	283	161	64	327	44	26	85	834	165	1267	119	381	61	522	41	132	86	179	161	179	45	254	2273	310	431	178	31	618	88	207	73	62	189	91	146	270	231	339	128	133	122	18	1009	652	94	59	655	1045	872	61	81	115	240	66	25	132	103	51	128	550	255	69	1604	212	395	846	291	164	206	384	273	40	230	68	566	168	675	114	67	159	26	615	1053	56	26	295	78	213	167	260	149	148	65	88	115	379	97	406	795	123	1842	53	34	26	555	300	545	969
Actinomyces pacaensis	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	11	0	12	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	13	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0
Actinomyces radicidentis	0	11	0	14	0	25	0	0	13	0	10	40	11	0	0	51	0	0	0	0	0	12	0	0	0	30	0	10	17	15	0	0	0	0	15	0	0	15	22	0	0	0	0	0	0	0	0	16	0	0	0	12	17	0	11	0	0	0	10	50	0	0	14	21	11	0	0	0	12	0	0	16	0	0	0	13	23	0	37	0	35	10	0	0	16	0	0	0	0	0	0	0	0	0	0	31	11	0	20	0	0	0	0	0	0	0	14	0	0	11	44	0	0	22	17	0	24	0	0	12	0	0	0	16
Actinomyces radingae	0	0	0	0	0	15	0	11	0	11	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	12	0	0	0	0	0	0	11	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	14	0	0	10	0	0	0	0	0	0	0	19	11	0	37	0	0	0	17	0	0	56	0	0	39	0
Actinomyces sp. 2129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	11	0	0	0	0	0	0	11
Actinomyces sp. Chiba101	0	14	0	0	0	0	0	0	0	0	11	0	23	0	0	16	0	0	0	0	0	0	0	0	0	0	0	14	17	22	0	0	0	0	15	18	0	0	15	12	12	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	53	0	0	24	0	12	0	0	0	0	0	0	0	0	0	59	0	26	0	0	0	0	0	0	0	0	0	0	0	24	0	0	24	0	0	32	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	13	0	0	0	0	0	0	0
Actinomyces sp. oral taxon 414	0	21	66	377	0	66	0	56	79	0	77	58	221	33	51	377	63	38	15	114	83	0	0	72	55	331	28	49	34	113	15	25	28	52	32	16	13	71	111	35	244	27	0	71	18	47	0	0	20	14	112	30	87	55	0	27	57	0	62	74	12	35	293	895	59	31	14	24	84	13	0	36	11	0	23	51	78	0	297	17	179	256	15	10	59	85	86	0	35	0	90	0	349	27	0	88	24	111	1164	0	0	60	12	27	15	85	21	21	17	35	0	19	28	50	136	41	212	32	0	0	255	598	185	32
Actinomyces sp. oral taxon 897	52	70	0	93	0	31	14	89	78	138	119	615	132	195	60	307	172	60	0	64	167	119	0	63	41	308	11	103	62	81	207	57	79	26	28	23	50	67	137	170	79	96	14	75	14	80	0	34	16	58	18	105	75	37	94	82	49	24	18	57	21	29	42	1083	320	308	33	585	38	33	0	53	12	28	46	144	40	28	211	19	101	111	32	43	44	99	348	57	120	21	123	51	176	43	0	40	82	21	339	0	0	12	28	147	77	181	150	36	10	22	45	16	93	102	104	71	120	24	0	0	84	28	47	125
Actinomyces sp. Z16	0	0	10	0	14	0	0	0	0	0	0	0	0	0	0	26	13	0	0	0	10	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	19	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	11	0	0	15	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	14	0	0	0	0	0	0	0
Actinoplanes derwentensis	0	22	0	0	0	0	0	0	0	0	0	15	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinoplanes friuliensis	0	0	0	27	0	71	0	0	33	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinoplanes missouriensis	0	10	0	0	0	0	0	0	0	57	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	36	0	0	0	0	0	0	0	0	0	0
Actinoplanes sp. N902-109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	34	0	0	24
Actinopolymorpha singaporensis	0	0	0	0	0	0	30	0	0	20	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	32	0	0	0	0	0	0	16	0	0	0
Actinopolyspora erythraea	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinosynnema pretiosum	0	0	0	0	15	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adlercreutzia equolifaciens	0	0	0	43	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Advenella kashmirensis	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
